date,maxtemp,avgrelativehumidity,maxrelativehumidity,minrelativehumidity,avgvisibility,maxvisibility,minvisibility,hazehours,smokehours,pm25avganderson,pm25minanderson,pm25maxanderson
9-Jun-16,87,42,63,19,9.9899998,10,9.9399996,,,8.7799997,0,20.76
10-Jun-16,85,35,60,19,9.9899998,10,9.9399996,,,8.1499996,4.1399999,11.8
11-Jun-16,90,19,33,8,9.9899998,10,9.9399996,,,6.1199999,0,30.379999
12-Jun-16,96,21,53,6,9.9899998,10,9.9399996,,,5.6799998,2.1300001,18.389999
13-Jun-16,89,37,68,15,9.9899998,10,9.9399996,,,12.66,0,35.360001
14-Jun-16,79,29,54,16,9.9200001,10,8,,,10.1,0,47.57
15-Jun-16,68,62,89,44,8.8999996,10,3,,,8.9099998,0,21.780001
16-Jun-16,74,59,89,29,9.6000004,10,4.9699998,,,11.41,0,34.080002
17-Jun-16,70,81,93,59,9.1999998,10,6,,,8.5299997,0,32.889999
18-Jun-16,79,58,94,27,9.46,10,4,,,8.7299995,0,22.120001
19-Jun-16,90,33,60,9,9.9899998,10,9.9399996,,,8.9300003,0,35.599998
20-Jun-16,95,35,67,13,9.9899998,10,9.9399996,,,9.3199997,0,43.990002
21-Jun-16,99,37,68,15,9.9899998,10,9.9399996,,,7.96,0,41.509998
22-Jun-16,97,35,78,15,9.9899998,10,9.9399996,,,8.3400002,0,26
23-Jun-16,93,35,67,20,9.9899998,10,9.9399996,,,9.1499996,0,48.810001
24-Jun-16,94,28,56,12,9.9899998,10,9.9399996,,,9.0600004,0,42.540001
25-Jun-16,101,24,51,5,9.9899998,10,9.9399996,,,5.3299999,1.46,16.9
26-Jun-16,103,33,70,9,9.9899998,10,9.9399996,,,6.25,0,16.6
27-Jun-16,106,30,70,9,9.9899998,10,9.9399996,,,7.21,1.51,16.780001
28-Jun-16,105,32,73,11,9.9899998,10,9.9399996,,,9.1499996,0,31.639999
29-Jun-16,106,29,54,9,9.9899998,10,9.9399996,,,9.1899996,2.6500001,17.360001
30-Jun-16,108,23,53,9,9.9899998,10,9.9399996,,,8.21,1.42,12.26
1-Jul-16,102,26,52,15,9.9899998,10,9.9399996,,,14.25,4.7800002,26.129999
2-Jul-16,102,39,66,16,9.9899998,10,9.9399996,,,17.450001,10.35,25.9
3-Jul-16,98,41,68,19,9.5799999,10,5,1,1,16.66,9.1999998,39.959999
4-Jul-16,97,40,73,15,9.9899998,10,9.9399996,,,14.37,5.0799999,37.360001
5-Jul-16,94,43,70,18,9.9899998,10,9.9399996,,,13.27,1.87,22.370001
6-Jul-16,95,40,68,18,9.9899998,10,9.9399996,,,9.7600002,3.3199999,17.17
7-Jul-16,93,45,68,26,9.9899998,10,9.9399996,,,13.53,8.0600004,31.639999
8-Jul-16,86,46,63,34,9.9899998,10,9.9399996,,,10.05,3.3900001,18.799999
9-Jul-16,88,44,61,32,9.9300003,10,8,,,6.75,0,21.92
10-Jul-16,85,36,62,19,9.9899998,10,9.9399996,,,9.0500002,2.71,30.879999
11-Jul-16,93,27,42,9,9.9899998,10,9.9399996,,,7.5300002,0.07,31.370001
12-Jul-16,94,33,63,16,9.9899998,10,9.9399996,,,6.46,0,11.24
13-Jul-16,102,26,53,7,9.9899998,10,9.9399996,,,9.6599998,0.47999999,35.34
14-Jul-16,105,29,60,8,9.9899998,10,9.9399996,,,9.5100002,0,36.84
15-Jul-16,103,29,57,16,9.9899998,10,9.9399996,,,9.1099997,4.5900002,13.5
16-Jul-16,100,25,52,11,9.9899998,10,9.9399996,,,8.4399996,0,22.139999
17-Jul-16,91,42,70,23,9.9899998,10,9.9399996,,,11.26,2.72,25.75
18-Jul-16,86,43,63,25,9.9899998,10,9.9399996,,,9.21,0,27.73
19-Jul-16,90,39,68,16,9.9899998,10,9.9399996,,,9.0500002,0,34.119999
20-Jul-16,94,31,65,12,9.9899998,10,9.9399996,,,10.6,0,27.450001
21-Jul-16,95,31,60,9,9.9899998,10,9.9399996,,,9.1199999,0,25.23
22-Jul-16,98,28,58,7,9.9899998,10,9.9399996,,,9.9899998,0,30.84
23-Jul-16,106,22,47,7,9.9899998,10,9.9399996,,,8.2600002,1.3200001,34.220001
24-Jul-16,104,24,39,13,9.9899998,10,9.9399996,,,10.05,2.9300001,23.09
25-Jul-16,106,29,59,10,9.9899998,10,9.9399996,,,11.05,3.72,20.85
26-Jul-16,109,29,57,10,9.9899998,10,9.9399996,,,15.16,5.9699998,27.379999
27-Jul-16,108,28,59,9,9.9899998,10,9.9399996,,,15.99,10.61,23.76
28-Jul-16,111,28,52,7,9.9899998,10,9.9399996,,,18.15,11.53,29.620001
29-Jul-16,109,29,54,12,9.9899998,10,9.9399996,,,17.1,8.96,27.41
30-Jul-16,107,28,56,8,9.9899998,10,9.9399996,,,11.78,1.13,26.700001
31-Jul-16,99,30,56,11,9.9899998,10,9.9399996,,,9.8100004,0,31.85
1-Aug-16,101,31,63,10,9.9899998,10,9.9399996,,,12.19,0,44.18
2-Aug-16,101,30,52,11,9.9899998,10,9.9399996,,,11.89,0.51999998,35.310001
3-Aug-16,105,25,54,7,9.9899998,10,9.9399996,,,10.15,0,39.07
4-Aug-16,98,36,62,11,9.9899998,10,9.9399996,,,19.18,7.71,36.799999
5-Aug-16,93,39,67,15,9.9899998,10,9.9399996,,,12.57,0,39.049999
6-Aug-16,94,36,60,18,9.9899998,10,9.9399996,,,12.86,0,44.689999
7-Aug-16,95,35,65,15,9.9899998,10,9.9399996,,,11.8,0,43.439999
8-Aug-16,96,30,56,16,9.9899998,10,9.9399996,,,9.4799995,0,47.360001
9-Aug-16,98,25,40,10,9.9899998,10,9.9399996,,,6.7199998,1.7,10.53
10-Aug-16,98,31,52,16,9.9899998,10,9.9399996,,,12.68,0,44.419998
11-Aug-16,104,33,57,11,9.9899998,10,9.9399996,,,13.91,5.4299998,41.709999
12-Aug-16,102,36,64,18,9.9899998,10,9.9399996,,,16.42,6.7600002,33.52
13-Aug-16,104,32,65,14,9.9899998,10,9.9399996,,,16.049999,7.6999998,35.830002
14-Aug-16,102,30,59,9,9.9899998,10,9.9399996,,,16.639999,3.8599999,33.290001
15-Aug-16,106,30,55,9,9.9899998,10,9.9399996,,,15.62,6.5500002,42.939999
16-Aug-16,107,35,59,13,9.9899998,10,9.9399996,,,16.73,2.8,44.889999
17-Aug-16,108,37,68,12,9.9899998,10,9.9399996,,,16.139999,6.2600002,22.809999
18-Aug-16,108,36,61,16,9.9899998,10,9.9399996,,,16.629999,10.06,25.24
19-Aug-16,102,41,64,20,9.9899998,10,9.9399996,,,21.549999,14.04,28.17
20-Aug-16,103,44,73,19,9.9899998,10,9.9399996,,,23.549999,14.07,31.58
21-Aug-16,100,43,70,18,9.9899998,10,9.9399996,,,18.57,10.34,27.92
22-Aug-16,99,41,70,18,9.9899998,10,9.9399996,,,15.86,5.77,41.259998
23-Aug-16,95,41,70,18,9.9899998,10,9.9399996,,,13.1,0,29.120001
24-Aug-16,97,39,70,15,9.9899998,10,9.9399996,,,13.89,6.4499998,34.82
25-Aug-16,102,31,68,8,9.9899998,10,9.9399996,,,12.02,5.3000002,51.68
26-Aug-16,98,37,59,13,9.9899998,10,9.9399996,,,12.39,0,51.400002
27-Aug-16,94,42,65,19,9.9899998,10,9.9399996,,,11.92,2.1099999,28.16
28-Aug-16,95,37,68,13,9.9899998,10,9.9399996,,,11.93,0.31999999,24.75
29-Aug-16,93,34,58,13,9.9899998,10,9.9399996,,,15.11,3,36.869999
30-Aug-16,93,33,54,12,9.9899998,10,9.9399996,,,13.48,5.5700002,36.599998
31-Aug-16,93,31,56,9,9.9899998,10,9.9399996,,,10.92,0,41.509998
1-Sep-16,92,37,52,20,9.96,10,9,,,13.85,0,33.700001
2-Sep-16,92,32,63,12,8.8299999,10,5.5900002,3,3,21.559999,0,59.189999
3-Sep-16,90,29,48,16,9.9099998,10,8.6999998,,,22.889999,3.3699999,47.099998
4-Sep-16,88,32,70,11,9.9899998,10,9.9399996,,,17.959999,0,55.049999
5-Sep-16,92,22,36,9,9.1300001,10,6,1,1,24.42,4.1100001,69.559998
6-Sep-16,95,23,34,13,7.5599999,10,4.9699998,7,7,41.610001,19.389999,68.580002
7-Sep-16,99,27,42,11,9.9899998,10,9.9399996,,,14.92,9.9899998,22.959999
8-Sep-16,98,34,54,16,9.9899998,10,9.9399996,,,19.27,5.8000002,35.32
9-Sep-16,104,27,61,8,9.9899998,10,9.9399996,,,15.01,5.77,38.68
10-Sep-16,101,37,60,11,9.9899998,10,9.9399996,,,12.85,2.8800001,35.84
11-Sep-16,92,48,70,21,9.9899998,10,9.9399996,,,15.85,7.7800002,32.599998
12-Sep-16,89,49,78,15,9.9899998,10,9.9399996,,,11.68,0,41.93
13-Sep-16,76,59,83,36,9.9899998,10,9.9399996,,,14.66,0,42.450001
14-Sep-16,83,49,80,25,9.9899998,10,9.9399996,,,18.639999,6.02,47.310001
15-Sep-16,95,36,72,7,9.9899998,10,9.9399996,,,14.66,3.1400001,38.740002
16-Sep-16,100,30,64,6,9.9899998,10,9.9399996,,,10.86,2.05,29.639999
17-Sep-16,98,30,55,10,9.9899998,10,9.9399996,,,13.5,0.44999999,35.860001
18-Sep-16,99,36,60,18,9.9899998,10,9.9399996,,,10.02,3.1300001,34.27
19-Sep-16,96,39,68,20,9.9899998,10,9.9399996,,,9.8999996,0,28.530001
20-Sep-16,91,33,63,12,9.96,10,9,,,11.57,2.1400001,32.099998
21-Sep-16,83,30,52,9,9.96,10,9,,,9.9899998,0,33.619999
22-Sep-16,78,32,46,17,9.9899998,10,9.9399996,,,9.71,0,25.91
23-Sep-16,82,38,66,17,9.8299999,10,7.46,,,10.72,0.02,22.700001
24-Sep-16,96,30,59,10,9.9899998,10,9.9399996,,,9.4099998,0,22.540001
25-Sep-16,104,15,34,8,9.9899998,10,9.9399996,,,10.25,3.01,18.360001
26-Sep-16,99,28,47,11,9.9899998,10,9.9399996,,,8.7700005,0,28.889999
27-Sep-16,100,35,56,15,9.9899998,10,9.9399996,,,10.59,0,20.110001
28-Sep-16,96,39,70,14,9.9899998,10,9.9399996,,,13.25,3.76,43.919998
29-Sep-16,87,45,67,24,9.9899998,10,9.9399996,,,15.61,2.8199999,38.349998
30-Sep-16,78,37,67,16,9.9899998,10,9.9399996,,,17.49,4.3800001,57.200001
1-Oct-16,77,41,74,22,9.9899998,10,9.9399996,,,11.23,0,23.549999
2-Oct-16,61,74,89,54,8.7200003,10,1.75,,,11.76,4.4499998,25.35
3-Oct-16,55,85,90,77,9.8199997,10,6,,,13.97,10.55,20.280001
4-Oct-16,73,58,86,28,9.9899998,10,9.9399996,,,9.4099998,0,27.43
5-Oct-16,76,53,85,28,9.9899998,10,9.9399996,,,11.55,0,45.73
6-Oct-16,81,37,59,12,9.9899998,10,9.9399996,,,9.8800001,0,33.599998
7-Oct-16,90,43,74,15,9.9899998,10,9.9399996,,,11.54,0,40.990002
8-Oct-16,88,45,77,18,9.9899998,10,9.9399996,,,10.45,0,52.82
9-Oct-16,87,46,75,21,9.9899998,10,9.9399996,,,14.66,0,53.650002
10-Oct-16,84,41,72,18,9.9899998,10,9.9399996,,,11.46,0,20.17
11-Oct-16,82,48,74,18,9.9899998,10,9.9399996,,,15.43,0,52.169998
12-Oct-16,79,53,77,32,9.96,10,9,,,16.6,4.1799998,52.849998
13-Oct-16,72,58,70,41,9.9899998,10,9.9399996,,,19.32,8.3699999,38.900002
14-Oct-16,66,86,93,78,7.9899998,10,1,,,8.0900002,0,36.049999
15-Oct-16,62,82,90,75,9.1700001,10,3,,,11.27,3.1600001,21.280001
16-Oct-16,67,77,90,61,9.8699999,10,7,,,9.0600004,0,33.060001
17-Oct-16,66,80,90,60,9.9899998,10,9.9399996,,,12.52,0,34.84
18-Oct-16,69,69,92,38,9.9899998,10,9.9399996,,,12.05,0,35.880001
19-Oct-16,78,44,66,23,9.9899998,10,9.9399996,,,11.99,0,40.509998
20-Oct-16,82,58,87,28,9.9899998,10,9.9399996,,,12.21,0,54.639999
21-Oct-16,77,67,89,38,9.9899998,10,9.9399996,,,11.72,0,52.709999
22-Oct-16,75,67,87,40,9.9899998,10,9.9399996,,,12.18,0,45.119999
23-Oct-16,71,67,89,36,9.9899998,10,9.9399996,,,17.77,6.96,56.360001
24-Oct-16,60,82,94,67,7.3699999,10,2.5,,,15.47,0,32.389999
25-Oct-16,63,87,94,78,6.52,10,1.25,,,6.0999999,1.75,11.65
26-Oct-16,72,73,90,47,9.9899998,10,9.9399996,,,9.6999998,0,33.209999
27-Oct-16,59,96,100,87,5.4699998,10,1.5,,,12.07,4.7600002,18.84
28-Oct-16,59,94,100,87,5.9400001,10,1.5,,,11.92,6.1199999,20.139999
29-Oct-16,67,85,100,73,9.1000004,10,2.5,,,9.4300003,0,20.77
30-Oct-16,62,88,97,81,8.8800001,10,1.74,,,8.0200005,3.8299999,12.58
31-Oct-16,59,88,100,75,9.4200001,10,3.73,,,9.6599998,5.8000002,17.860001
1-Nov-16,64,81,96,50,9.96,10,9,,,9.9099998,0,39.860001
2-Nov-16,66,78,100,48,9.9899998,10,9.9399996,,,18.57,0,53.25
3-Nov-16,71,74,97,45,9.6599998,10,5,1,1,16.190001,0,42.389999
4-Nov-16,76,75,97,40,9.7799997,10,5,,,19.459999,2.6900001,49.509998
5-Nov-16,68,80,100,55,9.5200005,10,7,,,21.16,9.1000004,36.830002
6-Nov-16,65,93,100,78,7.9499998,10,2.5,,,17.620001,5.1599998,28.540001
7-Nov-16,71,83,97,57,9.9200001,10,8,,,13.28,0,41.400002
8-Nov-16,77,80,100,47,9.9200001,10,8,,,14.06,0,52.32
9-Nov-16,80,76,100,40,9.9200001,10,8,,,15.98,0,41.259998
10-Nov-16,78,76,100,37,9.7799997,10,8,,,13.51,0,55.66
11-Nov-16,68,80,96,61,9.96,10,9,,,19.209999,6.5,42.439999
12-Nov-16,70,83,100,61,8.8299999,10,4,,,19.379999,0.34,36.939999
13-Nov-16,74,81,100,53,9.96,10,9,,,14.66,0,47.599998
14-Nov-16,72,79,97,55,9.8400002,10,5,1,1,17.040001,0,53.299999
15-Nov-16,60,85,97,55,8.5299997,10,2,,,24.450001,11.79,45.290001
16-Nov-16,61,65,100,31,9.9899998,10,9.9399996,,,16.790001,0,37.389999
17-Nov-16,62,66,93,30,9.9899998,10,9.9399996,,,21.440001,0,42.73
18-Nov-16,60,70,97,42,9.9200001,10,9,,,29.059999,11.13,51.810001
19-Nov-16,54,95,100,80,2.6600001,10,0.75,,,17.120001,3.8499999,47.82
20-Nov-16,58,94,100,82,6.7199998,10,0.75,,,6.6599998,0.34,14.82
21-Nov-16,63,85,100,52,6.1799998,10,0.25,,,12.55,0,22.709999
22-Nov-16,53,90,100,80,9.0799999,10,1.99,,,16.610001,6.8200002,25.85
23-Nov-16,54,90,100,72,7.0599999,10,0.5,,,19.879999,9.1300001,49.759998
24-Nov-16,55,86,100,55,9.4799995,10,6,,,17.200001,4.1399999,42.130001
25-Nov-16,49,93,100,86,8.8599997,10,5,,,26.879999,11.3,46.959999
26-Nov-16,49,94,100,83,6.8600001,10,2.49,,,19.48,6.4400001,38.220001
27-Nov-16,53,86,100,66,7.7399998,10,0.25,,,14.09,2.3399999,25.23
28-Nov-16,55,87,97,67,9.6300001,10,3,,,15.93,0.67000002,50.66
29-Nov-16,59,70,93,39,9.9200001,10,8,,,19.379999,3.4200001,43.529999
30-Nov-16,55,,97,56,9.2600002,10,3.73,1,1,21.16,0,44.439999
1-Dec-16,58,47,66,32,9.9899998,10,9.9399996,,,12.08,0,28.309999
2-Dec-16,60,45,60,28,9.9899998,10,9.9399996,,,14.44,0,33.5
3-Dec-16,68,59,89,27,9.8800001,10,7,,,19.709999,3.24,45.52
4-Dec-16,55,82,93,66,8.5500002,10,5,2,2,30.9,6.5500002,59.169998
5-Dec-16,57,66,97,37,8.4499998,10,3,,,29.940001,0,55.849998
6-Dec-16,54,77,92,50,9.9899998,10,9.9399996,,,27.219999,2.1700001,52.860001
7-Dec-16,48,64,100,36,6.3400002,10,2,,,21.25,7.6799998,40.07
8-Dec-16,43,98,100,93,2.6900001,7,1.5,,,18.190001,9.3299999,29.280001
9-Dec-16,47,99,100,93,2.1900001,4,1.24,,,12.52,5.98,20.99
10-Dec-16,58,91,100,78,7.5999999,10,2.5,,,12.32,1.16,35.16
11-Dec-16,53,88,100,57,7.3200002,10,0.25,,,25.98,4.5,48.580002
12-Dec-16,58,78,100,41,9.2600002,10,5.5900002,,,23.200001,0,52.419998
13-Dec-16,49,90,100,69,7.96,10,3.73,,,25.16,11.94,44.709999
14-Dec-16,56,97,100,90,3.98,10,1.25,,,18.040001,10.02,49.16
15-Dec-16,56,96,100,80,4.1399999,10,1.25,,,8.5900002,0.73000002,36.450001
16-Dec-16,54,49,74,35,9.9899998,10,9.9399996,,,9.6400003,0,38.549999
17-Dec-16,52,42,70,26,9.9899998,10,9.9399996,,,11.55,0,24.07
18-Dec-16,53,36,70,24,9.9899998,10,9.9399996,,,16.02,0,38.119999
19-Dec-16,54,72,89,37,9.96,10,9,,,25.290001,13.56,37.919998
20-Dec-16,59,74,96,47,9.7799997,10,8,,,29.309999,7.21,54.119999
21-Dec-16,65,29,47,22,9.9899998,10,9.9399996,,,11.49,2.3800001,40.66
22-Dec-16,61,61,85,32,9.9899998,10,9.9399996,,,19.9,4.0100002,55.41
23-Dec-16,48,95,100,79,4.25,10,0.25,,,26.379999,10.73,49.689999
24-Dec-16,51,77,100,43,5.1799998,10,0.25,,,21.360001,0,41.099998
25-Dec-16,44,84,96,56,9.9899998,10,9.9399996,,,27.66,12.53,62.200001
26-Dec-16,52,65,96,30,9.9099998,10,8.6999998,,,27.09,5.5999999,52.060001
27-Dec-16,56,71,96,31,9.8400002,10,8,,,25.469999,0,41.189999
28-Dec-16,62,60,96,31,9.9200001,10,8,,,21.18,0.19,49.139999
29-Dec-16,65,71,92,33,9.9899998,10,9.9399996,,,19.200001,0,39.66
30-Dec-16,59,72,96,42,9.71,10,8,,,22.26,7.0100002,49.349998
31-Dec-16,61,56,89,33,9.9200001,10,8,,,14.06,3.9200001,30.889999
1-Jan-17,52,76,93,38,9.8000002,10,8,,,21.209999,0,60.259998
2-Jan-17,45,85,100,71,9.7399998,10,6,,,14.08,0,31.379999
3-Jan-17,44,96,100,87,5.6199999,10,2,,,14.06,8.6300001,40.709999
4-Jan-17,51,74,100,46,8.4499998,10,2,,,12.51,1.76,37.830002
5-Jan-17,46,46,76,30,9.9899998,10,9.9399996,,,15.11,0,41.439999
6-Jan-17,49,46,65,29,9.9899998,10,9.9399996,,,20.370001,0,58.790001
7-Jan-17,41,98,100,77,2.48,10,0.5,,,19.85,10.74,37.009998
8-Jan-17,59,97,100,90,4.3800001,10,1.25,,,12.79,1.21,31.969999
9-Jan-17,57,74,90,48,9.9899998,10,9.9399996,,,7.5300002,1.5700001,18.790001
10-Jan-17,54,94,100,88,6.8200002,10,1.5,,,4.5,1.1900001,8
11-Jan-17,55,81,96,47,9.9899998,10,9.9399996,,,6.1500001,0,23.4
12-Jan-17,53,68,96,47,9.9899998,10,9.9399996,,,10.58,0,32.310001
13-Jan-17,58,41,50,32,9.9899998,10,9.9399996,,,10.42,0,37.959999
14-Jan-17,59,49,86,33,9.9899998,10,9.9399996,,,16.200001,0.50999999,42.48
15-Jan-17,63,75,100,31,7.1300001,10,0,,,19.889999,0,57.16
16-Jan-17,68,72,100,20,6.1999998,10,0.25,,,23.190001,3.47,48.490002
17-Jan-17,49,87,97,71,4.8899999,6,3,9,9,39.060001,28,67.089996
18-Jan-17,47,93,100,86,4.0599999,10,1.75,,,23.049999,2.8699999,43.389999
19-Jan-17,52,89,97,77,9.3900003,10,3,,,9.71,4.0900002,14.92
20-Jan-17,48,91,100,83,8.1599998,10,1.25,,,8.2600002,2.1800001,19.620001
21-Jan-17,51,86,93,80,8.7799997,10,2.5,,,8.6700001,0,22.299999
22-Jan-17,51,84,96,66,9.25,10,4.9699998,,,7.0700002,0,14.41
23-Jan-17,49,84,100,64,9.9099998,10,7,,,10.99,3.95,22.889999
24-Jan-17,55,76,100,47,9.2700005,10,0.5,,,15.29,3.1300001,38.389999
25-Jan-17,48,83,100,61,9.3900003,10,1.75,,,22.700001,11.9,35.52
26-Jan-17,59,68,96,36,10,10,9.9399996,,,16.959999,0,35.220001
27-Jan-17,62,53,83,28,9.9899998,10,9.9399996,,,18.469999,4.52,46.240002
28-Jan-17,61,73,96,35,9.96,10,9,,,24.129999,0,47.919998
29-Jan-17,66,73,96,27,9.3299999,10,7.46,,,23.469999,0.79000002,44.040001
30-Jan-17,63,72,96,35,9.6199999,10,7,,,21.299999,0.86000001,42.860001
31-Jan-17,53,84,93,64,9.2399998,10,6,,,26.870001,14.96,39.73
1-Feb-17,56,82,97,62,8.7700005,10,5,,,24.68,10.89,42.59
2-Feb-17,50,97,100,89,3.6600001,10,1,,,25.969999,8.1800003,39.549999
3-Feb-17,58,89,100,83,8.3199997,10,2,,,7.73,3.0999999,25.379999
4-Feb-17,56,86,96,80,9.1400003,10,2.5,,,6.1199999,2.46,9.21
5-Feb-17,57,83,94,67,9.5200005,10,4,,,7.2199998,4.0799999,11.89
6-Feb-17,59,90,97,77,8.9399996,10,2.98,,,5.5100002,0,10.62
7-Feb-17,64,86,100,43,6.6399999,10,1,,,4.73,0,8.8599997
8-Feb-17,61,94,100,87,6.5599999,10,1.24,,,6.7800002,0.23,18.559999
9-Feb-17,61,90,97,86,9.21,10,2,,,4.4699998,0,10.08
10-Feb-17,61,85,100,54,9.5299997,10,5,,,4.6100001,0,8.1000004
11-Feb-17,62,47,89,28,9.9899998,10,9.9399996,,,7.8800001,0,38.720001
12-Feb-17,70,31,52,18,9.9899998,10,9.9399996,,,11.19,1.03,39.259998
13-Feb-17,60,73,93,44,9.9899998,10,9.9399996,,,18.6,12.68,23.57
14-Feb-17,69,66,97,31,9.7700005,10,8,,,19.129999,5.0700002,58.59
15-Feb-17,57,79,93,68,9.3999996,10,4,,,23.620001,9.4399996,37.990002
16-Feb-17,64,73,93,51,8.5699997,10,2.5,,,13.07,4.1100001,37.470001
17-Feb-17,51,93,100,83,7.2600002,10,4,,,9.5600004,5.0100002,20.459999
18-Feb-17,60,83,100,60,7.5,10,2.5,,,5.6199999,1.08,10.53
19-Feb-17,53,82,97,74,8.8000002,10,2.5,,,8.0600004,0,15.27
20-Feb-17,56,90,97,80,8.7700005,10,2.5,,,8.8299999,3.47,18.58
21-Feb-17,59,76,89,56,9.8500004,10,7.46,,,6.9899998,0,31.07
22-Feb-17,54,72,93,49,9.2399998,10,2,,,12.2,0,26.469999
23-Feb-17,54,63,97,27,9.9899998,10,9.9399996,,,13.27,0,32.560001
24-Feb-17,52,68,93,36,8.8000002,10,2.5,,,14.59,0,31.280001
25-Feb-17,55,70,97,40,9.96,10,9,,,15.46,0,34.25
26-Feb-17,54,69,96,48,9.96,10,9,,,16.01,0,36.07
27-Feb-17,53,72,97,38,9.9899998,10,9.9399996,,,14.16,0,42.380001
28-Feb-17,58,67,100,36,9.8400002,10,8.6999998,,,17.450001,0,48.889999
1-Mar-17,70,54,89,18,9.9899998,10,9.9399996,,,17.43,0,48.900002
2-Mar-17,68,60,92,24,9.9899998,10,9.9399996,,,14.3,0,54.849998
3-Mar-17,60,72,93,49,9.9099998,10,8.6999998,,,20.98,6.4299998,50.41
4-Mar-17,58,80,94,56,9.0799999,10,2.5,,,11.18,0.31,27.23
5-Mar-17,51,55,76,32,9.9899998,10,9.9399996,,,7.1500001,0,29.370001
6-Mar-17,50,80,96,65,8.4099998,10,1,,,10.72,5.0599999,20.110001
7-Mar-17,52,86,100,69,9.6599998,10,4,,,13.48,6.4000001,21.530001
8-Mar-17,69,74,97,39,9.9899998,10,9.9399996,,,10.64,0,45.450001
9-Mar-17,71,75,97,47,9.9899998,10,9.9399996,,,10.06,1.99,49.950001
10-Mar-17,76,64,97,30,9.9899998,10,9.9399996,,,8.8400002,0,30.809999
11-Mar-17,74,65,86,40,9.9899998,10,9.9399996,,,207.59,0,997
12-Mar-17,82,51,93,18,9.9899998,10,9.9399996,,,,,
13-Mar-17,79,60,89,30,9.9899998,10,9.9399996,,,,,
14-Mar-17,77,65,93,34,9.9899998,10,9.9399996,,,9.2200003,1.98,22.809999
15-Mar-17,65,85,100,63,7.3000002,10,0.5,,,11.85,2.73,31.549999
16-Mar-17,68,84,100,52,4.4400001,10,0.25,,,10.09,0,40.66
17-Mar-17,73,71,97,40,9.8299999,10,7.46,,,11.26,0,59.549999
18-Mar-17,65,81,100,52,9.3900003,10,6,,,9.5,2.5599999,25.809999
19-Mar-17,68,77,93,51,9.9899998,10,9.9399996,,,9.2200003,0.14,20.91
20-Mar-17,65,87,100,50,8.5200005,10,2.5,,,8.8599997,0,26.950001
21-Mar-17,67,77,97,45,8.4200001,10,1.5,,,5.7600002,0,14.23
22-Mar-17,54,92,100,80,8.25,10,2,,,11.37,0.050000001,24.110001
23-Mar-17,61,79,100,54,4.8499999,10,0.25,,,10.39,0,49.470001
24-Mar-17,52,90,96,71,6.1100001,10,1.25,,,12.05,7.6900001,20.52
25-Mar-17,63,73,100,44,9.9399996,10,8,,,9.8599997,2.1800001,38.080002
26-Mar-17,56,86,97,59,8.79,10,2,,,12.86,0,25.83
27-Mar-17,66,68,100,33,9.7399998,10,7,,,9.9300003,0,31.92
28-Mar-17,73,50,86,31,9.9899998,10,9.9399996,,,11.2,0,41.66
29-Mar-17,71,59,80,42,9.9899998,10,9.9399996,,,10,2.3499999,30.84
30-Mar-17,65,35,67,26,9.9899998,10,9.9399996,,,10.08,0,42.84
31-Mar-17,74,30,44,19,9.9899998,10,9.9399996,,,11.56,3.74,32.139999
1-Apr-17,85,39,49,24,9.9899998,10,9.9399996,,,9.4300003,1.97,48.52
2-Apr-17,80,36,58,11,9.9899998,10,9.9399996,,,7.02,0,23.02
3-Apr-17,74,30,69,15,9.9899998,10,9.9399996,,,10.44,0.92000002,41.759998
4-Apr-17,73,53,77,27,9.8100004,10,7,,,15.36,2.54,38.009998
5-Apr-17,70,61,93,44,9.9899998,10,9.9399996,,,18.33,5.5100002,48.939999
6-Apr-17,59,92,100,67,7.27,10,2.5,,,13.87,0,25.299999
7-Apr-17,62,83,93,59,9.3299999,10,2.5,,,13.48,0.12,38.759998
8-Apr-17,59,76,100,42,6.46,10,0.12,,,14.61,0,41.75
9-Apr-17,62,66,97,46,9.9899998,10,9.9399996,,,12.56,0,37.040001
10-Apr-17,65,60,86,37,9.9899998,10,9.9399996,,,15.65,4.8899999,45.299999
11-Apr-17,59,86,97,69,7.3400002,10,2,,,17.540001,7.9499998,32.610001
12-Apr-17,59,86,97,72,9.5900002,10,4,,,11.96,0,23.799999
13-Apr-17,57,87,100,69,9.6899996,10,4,,,15.03,0,39.970001
14-Apr-17,63,65,100,29,9.96,10,9,,,14.47,0,41.080002
15-Apr-17,70,52,86,26,9.9899998,10,9.9399996,,,14.47,0,48.16
16-Apr-17,58,83,97,60,9.46,10,5,,,16.76,0,48.580002
17-Apr-17,61,83,96,68,9.8900003,10,6,,,14.02,4.1999998,29.83
18-Apr-17,69,69,90,45,9.9899998,10,9.9399996,,,12.97,2.73,39.099998
19-Apr-17,64,78,97,47,9.0100002,10,2,,,15.89,0,38.299999
20-Apr-17,69,65,100,30,9.9899998,10,9.9399996,,,13.46,0,46.869999
21-Apr-17,82,51,89,21,9.9899998,10,9.9399996,,,14.87,7.3200002,53.209999
22-Apr-17,71,68,93,44,9.8800001,10,7,,,12.9,2.6600001,40.889999
23-Apr-17,71,53,89,32,9.9899998,10,9.9399996,,,11.26,0.75999999,55.330002
24-Apr-17,64,74,87,48,9.6300001,10,4,,,11.15,0,26.190001
